F_total,P_total,aggregated_report,candidate_count,condition_candidate_count,edge_candidate_count,fault_category,fault_kind,mutant_id,operator,primary_file,primary_line,reason,scoring_strategy,sfl_formula,status,strategy,subject,top1_budget,top1_sfl_hit,top1_sfl_region_lines,top1_unified_hit,top1_unified_region_lines,top2_budget,top2_sfl_hit,top2_sfl_region_lines,top2_unified_hit,top2_unified_region_lines,top3_budget,top3_sfl_hit,top3_sfl_region_lines,top3_unified_hit,top3_unified_region_lines,top4_budget,top4_sfl_hit,top4_sfl_region_lines,top4_unified_hit,top4_unified_region_lines,top5_budget,top5_sfl_hit,top5_sfl_region_lines,top5_unified_hit,top5_unified_region_lines,top_unified_items
44,22,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M2/cct_folded_localization_aggregated.json,15,7,8,condition,control-flow,MedianWindowFive_M2,ROR,MedianWindowFive/MedianWindowFive_M2.java,18,,coverage_x_purity,ochiai,evaluated,experimental.unified_folded_source_candidate,MedianWindowFive,3,False,"[34, 35, 36]",False,"[29, 30, 31]",4,False,"[29, 34, 35, 36]",False,"[3, 29, 30, 31]",5,False,"[29, 30, 34, 35, 36]",False,"[3, 8, 29, 30, 31]",6,False,"[29, 30, 31, 34, 35, 36]",False,"[3, 8, 13, 29, 30, 31]",7,False,"[3, 29, 30, 31, 34, 35, 36]",True,"[3, 8, 13, 18, 29, 30, 31]","[{'kind': 'edge_partition', 'source_file': 'MedianWindowFive/MedianWindowFive_M2.java', 'from_line': 28, 'from_condition': 'c > d', 'outcome': 'true', 'to_line': 33, 'to_condition': 'b > c', 'region_lines': [29, 30, 31], 'region_size': 3, 'risk_score': 0.6734006734006733, 'base_risk_score': 0.6734006734006733, 'pass_count': 14, 'fail_count': 40, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 1}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M2.java', 'line': 3, 'condition': 'a > b', 'region_lines': [3], 'region_size': 1, 'risk_score': 0.6666666666666666, 'pass_count': 22, 'fail_count': 44, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 2}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M2.java', 'line': 8, 'condition': 'd > e', 'region_lines': [8], 'region_size': 1, 'risk_score': 0.6666666666666666, 'pass_count': 22, 'fail_count': 44, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 3}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M2.java', 'line': 13, 'condition': 'a > d', 'region_lines': [13], 'region_size': 1, 'risk_score': 0.6666666666666666, 'pass_count': 22, 'fail_count': 44, 'support_count': 1, 'best_raw_rank': 3, 'original_rank': 3, 'rank': 4}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M2.java', 'line': 18, 'condition': 'b < e', 'region_lines': [18], 'region_size': 1, 'risk_score': 0.6666666666666666, 'pass_count': 22, 'fail_count': 44, 'support_count': 1, 'best_raw_rank': 4, 'original_rank': 4, 'rank': 5}]"
0,88,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M3/cct_folded_localization_aggregated.json,,,,condition,control-flow,MedianWindowFive_M3,BOR,,,folded_row_not_evaluated,coverage_x_purity,,not_detected,,MedianWindowFive,,,,,,,,,,,,,,,,,,,,,,,,,,
22,62,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M4/cct_folded_localization_aggregated.json,15,7,8,statement,data-flow,MedianWindowFive_M4,SUR,MedianWindowFive/MedianWindowFive_M4.java,15,,coverage_x_purity,ochiai,evaluated,experimental.unified_folded_source_candidate,MedianWindowFive,3,True,"[14, 15, 16]",True,"[14, 15, 16]",6,True,"[14, 15, 16, 29, 30, 31]",True,"[14, 15, 16, 29, 30, 31]",7,True,"[14, 15, 16, 24, 29, 30, 31]",True,"[14, 15, 16, 29, 30, 31, 38]",10,True,"[3, 14, 15, 16, 24, 25, 26, 29, 30, 31]",True,"[14, 15, 16, 24, 25, 26, 29, 30, 31, 38]",11,True,"[3, 8, 14, 15, 16, 24, 25, 26, 29, 30, 31]",True,"[3, 14, 15, 16, 24, 25, 26, 29, 30, 31, 38]","[{'kind': 'edge_partition', 'source_file': 'MedianWindowFive/MedianWindowFive_M4.java', 'from_line': 13, 'from_condition': 'a > d', 'outcome': 'true', 'to_line': 18, 'to_condition': 'b > e', 'region_lines': [14, 15, 16], 'region_size': 3, 'risk_score': 0.5238095238095238, 'base_risk_score': 0.5238095238095238, 'pass_count': 20, 'fail_count': 22, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 1}, {'kind': 'edge_partition', 'source_file': 'MedianWindowFive/MedianWindowFive_M4.java', 'from_line': 28, 'from_condition': 'c > d', 'outcome': 'true', 'to_line': 33, 'to_condition': 'b > c', 'region_lines': [29, 30, 31], 'region_size': 3, 'risk_score': 0.36666666666666664, 'base_risk_score': 0.36666666666666664, 'pass_count': 38, 'fail_count': 22, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 2}, {'kind': 'edge_partition', 'source_file': 'MedianWindowFive/MedianWindowFive_M4.java', 'from_line': 33, 'from_condition': 'b > c', 'outcome': 'false', 'to_line': None, 'to_condition': None, 'region_lines': [38], 'region_size': 1, 'risk_score': 0.3246753246753247, 'base_risk_score': 0.3246753246753247, 'pass_count': 36, 'fail_count': 20, 'support_count': 1, 'best_raw_rank': 3, 'original_rank': 3, 'rank': 3}, {'kind': 'edge_partition', 'source_file': 'MedianWindowFive/MedianWindowFive_M4.java', 'from_line': 23, 'from_condition': 'b > c', 'outcome': 'true', 'to_line': 28, 'to_condition': 'c > d', 'region_lines': [24, 25, 26], 'region_size': 3, 'risk_score': 0.2644628099173554, 'base_risk_score': 0.2644628099173554, 'pass_count': 28, 'fail_count': 16, 'support_count': 1, 'best_raw_rank': 4, 'original_rank': 4, 'rank': 4}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M4.java', 'line': 3, 'condition': 'a > b', 'region_lines': [3], 'region_size': 1, 'risk_score': 0.2619047619047619, 'pass_count': 62, 'fail_count': 22, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 5}]"
32,24,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M5/cct_folded_localization_aggregated.json,14,7,7,statement,data-flow,MedianWindowFive_M5,SUR,MedianWindowFive/MedianWindowFive_M5.java,30,,coverage_x_purity,ochiai,evaluated,experimental.unified_folded_source_candidate,MedianWindowFive,3,True,"[29, 30, 31]",True,"[29, 30, 31]",4,True,"[3, 29, 30, 31]",True,"[3, 29, 30, 31]",5,True,"[3, 8, 29, 30, 31]",True,"[3, 8, 29, 30, 31]",6,True,"[3, 8, 13, 29, 30, 31]",True,"[3, 8, 29, 30, 31, 38]",7,True,"[3, 8, 13, 18, 29, 30, 31]",True,"[3, 8, 13, 29, 30, 31, 38]","[{'kind': 'edge_partition', 'source_file': 'MedianWindowFive/MedianWindowFive_M5.java', 'from_line': 28, 'from_condition': 'c > d', 'outcome': 'true', 'to_line': 33, 'to_condition': 'b > c', 'region_lines': [29, 30, 31], 'region_size': 3, 'risk_score': 1.0, 'base_risk_score': 1.0, 'pass_count': 0, 'fail_count': 32, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 1}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M5.java', 'line': 3, 'condition': 'a > b', 'region_lines': [3], 'region_size': 1, 'risk_score': 0.5714285714285714, 'pass_count': 24, 'fail_count': 32, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 2}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M5.java', 'line': 8, 'condition': 'd > e', 'region_lines': [8], 'region_size': 1, 'risk_score': 0.5714285714285714, 'pass_count': 24, 'fail_count': 32, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 3}, {'kind': 'edge_partition', 'source_file': 'MedianWindowFive/MedianWindowFive_M5.java', 'from_line': 33, 'from_condition': 'b > c', 'outcome': 'false', 'to_line': None, 'to_condition': None, 'region_lines': [38], 'region_size': 1, 'risk_score': 0.5714285714285714, 'base_risk_score': 0.5714285714285714, 'pass_count': 24, 'fail_count': 32, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 4}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M5.java', 'line': 13, 'condition': 'a > d', 'region_lines': [13], 'region_size': 1, 'risk_score': 0.5714285714285714, 'pass_count': 24, 'fail_count': 32, 'support_count': 1, 'best_raw_rank': 3, 'original_rank': 3, 'rank': 5}]"
76,8,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M6/cct_folded_localization_aggregated.json,15,7,8,statement,data-flow,MedianWindowFive_M6,RVR,MedianWindowFive/MedianWindowFive_M6.java,38,,coverage_x_purity,ochiai,evaluated,experimental.unified_folded_source_candidate,MedianWindowFive,1,False,[3],False,[3],2,False,"[3, 8]",False,"[3, 8]",3,False,"[3, 8, 13]",False,"[3, 8, 13]",4,False,"[3, 8, 13, 18]",False,"[3, 8, 13, 18]",5,False,"[3, 8, 13, 18, 23]",False,"[3, 8, 13, 18, 23]","[{'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M6.java', 'line': 3, 'condition': 'a > b', 'region_lines': [3], 'region_size': 1, 'risk_score': 0.9047619047619048, 'pass_count': 8, 'fail_count': 76, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 1}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M6.java', 'line': 8, 'condition': 'd > e', 'region_lines': [8], 'region_size': 1, 'risk_score': 0.9047619047619048, 'pass_count': 8, 'fail_count': 76, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 2}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M6.java', 'line': 13, 'condition': 'a > d', 'region_lines': [13], 'region_size': 1, 'risk_score': 0.9047619047619048, 'pass_count': 8, 'fail_count': 76, 'support_count': 1, 'best_raw_rank': 3, 'original_rank': 3, 'rank': 3}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M6.java', 'line': 18, 'condition': 'b > e', 'region_lines': [18], 'region_size': 1, 'risk_score': 0.9047619047619048, 'pass_count': 8, 'fail_count': 76, 'support_count': 1, 'best_raw_rank': 4, 'original_rank': 4, 'rank': 4}, {'kind': 'condition', 'source_file': 'MedianWindowFive/MedianWindowFive_M6.java', 'line': 23, 'condition': 'b > c', 'region_lines': [23], 'region_size': 1, 'risk_score': 0.9047619047619048, 'pass_count': 8, 'fail_count': 76, 'support_count': 1, 'best_raw_rank': 5, 'original_rank': 5, 'rank': 5}]"
1,89,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M1/cct_folded_localization_aggregated.json,3,2,1,condition,control-flow,TwoBucketLoop_M1,BOR,TwoBucketLoop/TwoBucketLoop_M1.java,3,,coverage_x_purity,ochiai,evaluated,experimental.unified_folded_source_candidate,TwoBucketLoop,1,False,[4],False,[4],2,True,"[3, 4]",True,"[3, 4]",2,True,"[3, 4]",True,"[3, 4]",2,True,"[3, 4]",True,"[3, 4]",2,True,"[3, 4]",True,"[3, 4]","[{'kind': 'edge_partition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M1.java', 'from_line': 3, 'from_condition': 'amount >= 100', 'outcome': 'true', 'to_line': None, 'to_condition': None, 'region_lines': [4], 'region_size': 1, 'risk_score': 0.5, 'base_risk_score': 0.5, 'pass_count': 1, 'fail_count': 1, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 1}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M1.java', 'line': 3, 'condition': 'amount >= 100', 'region_lines': [3], 'region_size': 1, 'risk_score': 0.011235955056179775, 'pass_count': 88, 'fail_count': 1, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 2}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M1.java', 'line': 3, 'condition': 'amount < 0', 'region_lines': [3], 'region_size': 1, 'risk_score': 0.011111111111111112, 'pass_count': 89, 'fail_count': 1, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 3}]"
1,85,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M2/cct_folded_localization_aggregated.json,5,4,1,condition,control-flow,TwoBucketLoop_M2,BOR,TwoBucketLoop/TwoBucketLoop_M2.java,6,,coverage_x_purity,ochiai,evaluated,experimental.unified_folded_source_candidate,TwoBucketLoop,1,False,[7],False,[7],2,True,"[6, 7]",True,"[6, 7]",2,True,"[6, 7]",True,"[6, 7]",3,True,"[3, 6, 7]",True,"[3, 6, 7]",3,True,"[3, 6, 7]",True,"[3, 6, 7]","[{'kind': 'edge_partition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M2.java', 'from_line': 6, 'from_condition': 'count >= 20', 'outcome': 'true', 'to_line': None, 'to_condition': None, 'region_lines': [7], 'region_size': 1, 'risk_score': 0.5, 'base_risk_score': 0.5, 'pass_count': 1, 'fail_count': 1, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 1}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M2.java', 'line': 6, 'condition': 'count >= 20', 'region_lines': [6], 'region_size': 1, 'risk_score': 0.012048192771084338, 'pass_count': 82, 'fail_count': 1, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 2}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M2.java', 'line': 6, 'condition': 'count < 0', 'region_lines': [6], 'region_size': 1, 'risk_score': 0.011904761904761904, 'pass_count': 83, 'fail_count': 1, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 3}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M2.java', 'line': 3, 'condition': 'amount > 100', 'region_lines': [3], 'region_size': 1, 'risk_score': 0.011764705882352941, 'pass_count': 84, 'fail_count': 1, 'support_count': 1, 'best_raw_rank': 3, 'original_rank': 3, 'rank': 4}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M2.java', 'line': 3, 'condition': 'amount < 0', 'region_lines': [3], 'region_size': 1, 'risk_score': 0.011627906976744186, 'pass_count': 85, 'fail_count': 1, 'support_count': 1, 'best_raw_rank': 4, 'original_rank': 4, 'rank': 5}]"
40,51,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M3/cct_folded_localization_aggregated.json,13,8,5,condition,control-flow,TwoBucketLoop_M3,BOR,TwoBucketLoop/TwoBucketLoop_M3.java,13,,coverage_x_purity,ochiai,evaluated,experimental.unified_folded_source_candidate,TwoBucketLoop,2,False,"[14, 27]",False,"[14, 18]",3,True,"[13, 14, 27]",False,"[14, 18, 27]",4,True,"[13, 14, 18, 27]",True,"[13, 14, 18, 27]",4,True,"[13, 14, 18, 27]",True,"[13, 14, 18, 27]",5,True,"[10, 13, 14, 18, 27]",True,"[12, 13, 14, 18, 27]","[{'kind': 'edge_partition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M3.java', 'from_line': 13, 'from_condition': 'amount <= 50', 'outcome': 'true', 'to_line': 12, 'to_condition': 'remaining > 0', 'region_lines': [14, 18], 'region_size': 2, 'risk_score': 1.0, 'base_risk_score': 1.0, 'pass_count': 0, 'fail_count': 40, 'support_count': 2, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 1}, {'kind': 'edge_partition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M3.java', 'from_line': 24, 'from_condition': 'value > 120', 'outcome': 'false', 'to_line': None, 'to_condition': None, 'region_lines': [27], 'region_size': 1, 'risk_score': 0.4878048780487805, 'base_risk_score': 0.4878048780487805, 'pass_count': 42, 'fail_count': 40, 'support_count': 1, 'best_raw_rank': 3, 'original_rank': 2, 'rank': 2}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M3.java', 'line': 13, 'condition': 'amount <= 50', 'region_lines': [13], 'region_size': 1, 'risk_score': 0.47058823529411764, 'pass_count': 45, 'fail_count': 40, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 3}, {'kind': 'edge_partition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M3.java', 'from_line': 13, 'from_condition': 'amount <= 50', 'outcome': 'false', 'to_line': 12, 'to_condition': 'remaining > 0', 'region_lines': [18], 'region_size': 1, 'risk_score': 0.47058823529411764, 'base_risk_score': 0.47058823529411764, 'pass_count': 45, 'fail_count': 40, 'support_count': 1, 'best_raw_rank': 4, 'original_rank': 3, 'rank': 4}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M3.java', 'line': 12, 'condition': 'remaining > 0', 'region_lines': [12], 'region_size': 1, 'risk_score': 0.45977011494252873, 'pass_count': 47, 'fail_count': 40, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 5}]"
47,51,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M4/cct_folded_localization_aggregated.json,14,8,6,statement,data-flow,TwoBucketLoop_M4,AOR,TwoBucketLoop/TwoBucketLoop_M4.java,14,,coverage_x_purity,ochiai,evaluated,experimental.unified_folded_source_candidate,TwoBucketLoop,2,True,"[13, 14]",True,"[14, 18]",3,True,"[13, 14, 18]",True,"[13, 14, 18]",3,True,"[13, 14, 18]",True,"[13, 14, 18]",4,True,"[10, 13, 14, 18]",True,"[12, 13, 14, 18]",5,True,"[10, 11, 13, 14, 18]",True,"[12, 13, 14, 18, 21]","[{'kind': 'edge_partition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M4.java', 'from_line': 13, 'from_condition': 'amount < 50', 'outcome': 'true', 'to_line': 12, 'to_condition': 'remaining > 0', 'region_lines': [14, 18], 'region_size': 2, 'risk_score': 1.0, 'base_risk_score': 1.0, 'pass_count': 0, 'fail_count': 47, 'support_count': 2, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 1}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M4.java', 'line': 13, 'condition': 'amount < 50', 'region_lines': [13], 'region_size': 1, 'risk_score': 0.5108695652173914, 'pass_count': 45, 'fail_count': 47, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 2}, {'kind': 'edge_partition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M4.java', 'from_line': 13, 'from_condition': 'amount < 50', 'outcome': 'false', 'to_line': 12, 'to_condition': 'remaining > 0', 'region_lines': [18], 'region_size': 1, 'risk_score': 0.5108695652173914, 'base_risk_score': 0.5108695652173914, 'pass_count': 45, 'fail_count': 47, 'support_count': 1, 'best_raw_rank': 3, 'original_rank': 2, 'rank': 3}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M4.java', 'line': 12, 'condition': 'remaining > 0', 'region_lines': [12], 'region_size': 1, 'risk_score': 0.5, 'pass_count': 47, 'fail_count': 47, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 4}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M4.java', 'line': 21, 'condition': 'premium', 'region_lines': [21], 'region_size': 1, 'risk_score': 0.5, 'pass_count': 47, 'fail_count': 47, 'support_count': 1, 'best_raw_rank': 3, 'original_rank': 3, 'rank': 5}]"
41,51,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M5/cct_folded_localization_aggregated.json,13,8,5,statement,data-flow,TwoBucketLoop_M5,AOR,TwoBucketLoop/TwoBucketLoop_M5.java,22,,coverage_x_purity,ochiai,evaluated,experimental.unified_folded_source_candidate,TwoBucketLoop,1,True,[22],True,[22],2,True,"[22, 27]",True,"[22, 27]",3,True,"[10, 22, 27]",True,"[12, 22, 27]",4,True,"[10, 11, 22, 27]",True,"[12, 21, 22, 27]",5,True,"[10, 11, 12, 22, 27]",True,"[12, 21, 22, 24, 27]","[{'kind': 'edge_partition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M5.java', 'from_line': 21, 'from_condition': 'premium', 'outcome': 'true', 'to_line': 24, 'to_condition': 'value > 120', 'region_lines': [22], 'region_size': 1, 'risk_score': 0.8723404255319149, 'base_risk_score': 0.8723404255319149, 'pass_count': 6, 'fail_count': 41, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 1}, {'kind': 'edge_partition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M5.java', 'from_line': 24, 'from_condition': 'value > 120', 'outcome': 'false', 'to_line': None, 'to_condition': None, 'region_lines': [27], 'region_size': 1, 'risk_score': 0.5, 'base_risk_score': 0.5, 'pass_count': 41, 'fail_count': 41, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 2}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M5.java', 'line': 12, 'condition': 'remaining > 0', 'region_lines': [12], 'region_size': 1, 'risk_score': 0.4659090909090909, 'pass_count': 47, 'fail_count': 41, 'support_count': 1, 'best_raw_rank': 1, 'original_rank': 1, 'rank': 3}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M5.java', 'line': 21, 'condition': 'premium', 'region_lines': [21], 'region_size': 1, 'risk_score': 0.4659090909090909, 'pass_count': 47, 'fail_count': 41, 'support_count': 1, 'best_raw_rank': 2, 'original_rank': 2, 'rank': 4}, {'kind': 'condition', 'source_file': 'TwoBucketLoop/TwoBucketLoop_M5.java', 'line': 24, 'condition': 'value > 120', 'region_lines': [24], 'region_size': 1, 'risk_score': 0.4659090909090909, 'pass_count': 47, 'fail_count': 41, 'support_count': 1, 'best_raw_rank': 3, 'original_rank': 3, 'rank': 5}]"
