status,mutant_id,subject,operator,fault_kind,fault_category,mutant_file,primary_file,primary_line,evaluation_report,duplicate_report_count,strategy,target_type,prediction_count,hit,best_rank,top1_hit,top3_hit,top5_hit,top10_hit,region_size_average,region_size_max,region_size_top1,region_size_hit,region_size_top1_average,region_size_top3_average,region_size_top5_average,region_size_top10_average,hit_item_region_size,cumulative_inspection_region_at_first_hit,inspection_region_top1,inspection_region_top3,inspection_region_top5,inspection_region_top10,hit_lines,notes,dataset_id,experiment_id,method_family,sfl_coverage_ratio,sfl_entities,sfl_failed_cases,sfl_passed_cases,sfl_test_cases,sfl_total_s,strategy_label
evaluated,TaxBracket_M2,TaxBracket,BOR,control-flow,condition,TaxBracket/TaxBracket_M2.java,TaxBracket/TaxBracket_M2.java,6,,,sfl.ochiai,line,21,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6355,21,1,323,324,0.2078,SFL Ochiai
evaluated,TaxBracket_M2,TaxBracket,BOR,control-flow,condition,TaxBracket/TaxBracket_M2.java,TaxBracket/TaxBracket_M2.java,6,,,sfl.tarantula,line,21,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6355,21,1,323,324,0.2078,SFL Tarantula
evaluated,TaxBracket_M2,TaxBracket,BOR,control-flow,condition,TaxBracket/TaxBracket_M2.java,TaxBracket/TaxBracket_M2.java,6,,,sfl.dstar,line,21,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6355,21,1,323,324,0.2078,SFL DStar (e=2)
evaluated,TaxBracket_M2,TaxBracket,BOR,control-flow,condition,TaxBracket/TaxBracket_M2.java,TaxBracket/TaxBracket_M2.java,6,,,sfl.barinel,line,21,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6355,21,1,323,324,0.2078,SFL Barinel
evaluated,TaxBracket_M2,TaxBracket,BOR,control-flow,condition,TaxBracket/TaxBracket_M2.java,TaxBracket/TaxBracket_M2.java,6,,,sfl.op2,line,21,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6355,21,1,323,324,0.2078,SFL Op2
no_metrics,TaxBracket_M3,TaxBracket,ROR,control-flow,condition,TaxBracket/TaxBracket_M3.java,TaxBracket/TaxBracket_M3.java,12,,,sfl.ochiai,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
no_metrics,TaxBracket_M3,TaxBracket,ROR,control-flow,condition,TaxBracket/TaxBracket_M3.java,TaxBracket/TaxBracket_M3.java,12,,,sfl.tarantula,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
no_metrics,TaxBracket_M3,TaxBracket,ROR,control-flow,condition,TaxBracket/TaxBracket_M3.java,TaxBracket/TaxBracket_M3.java,12,,,sfl.dstar,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
no_metrics,TaxBracket_M3,TaxBracket,ROR,control-flow,condition,TaxBracket/TaxBracket_M3.java,TaxBracket/TaxBracket_M3.java,12,,,sfl.barinel,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
no_metrics,TaxBracket_M3,TaxBracket,ROR,control-flow,condition,TaxBracket/TaxBracket_M3.java,TaxBracket/TaxBracket_M3.java,12,,,sfl.op2,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
evaluated,TaxBracket_M4,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M4.java,TaxBracket/TaxBracket_M4.java,15,,,sfl.ochiai,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[15],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,160,166,326,0.2032,SFL Ochiai
evaluated,TaxBracket_M4,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M4.java,TaxBracket/TaxBracket_M4.java,15,,,sfl.tarantula,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[15],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,160,166,326,0.2032,SFL Tarantula
evaluated,TaxBracket_M4,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M4.java,TaxBracket/TaxBracket_M4.java,15,,,sfl.dstar,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[15],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,160,166,326,0.2032,SFL DStar (e=2)
evaluated,TaxBracket_M4,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M4.java,TaxBracket/TaxBracket_M4.java,15,,,sfl.barinel,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[15],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,160,166,326,0.2032,SFL Barinel
evaluated,TaxBracket_M4,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M4.java,TaxBracket/TaxBracket_M4.java,15,,,sfl.op2,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[15],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,160,166,326,0.2032,SFL Op2
evaluated,TaxBracket_M5,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M5.java,TaxBracket/TaxBracket_M5.java,30,,,sfl.ochiai,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[30],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,161,165,326,0.2041,SFL Ochiai
evaluated,TaxBracket_M5,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M5.java,TaxBracket/TaxBracket_M5.java,30,,,sfl.tarantula,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[30],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,161,165,326,0.2041,SFL Tarantula
evaluated,TaxBracket_M5,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M5.java,TaxBracket/TaxBracket_M5.java,30,,,sfl.dstar,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[30],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,161,165,326,0.2041,SFL DStar (e=2)
evaluated,TaxBracket_M5,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M5.java,TaxBracket/TaxBracket_M5.java,30,,,sfl.barinel,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[30],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,161,165,326,0.2041,SFL Barinel
evaluated,TaxBracket_M5,TaxBracket,AOR,data-flow,statement,TaxBracket/TaxBracket_M5.java,TaxBracket/TaxBracket_M5.java,30,,,sfl.op2,line,21,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[30],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,161,165,326,0.2041,SFL Op2
evaluated,TaxBracket_M6,TaxBracket,RVR,data-flow,statement,TaxBracket/TaxBracket_M6.java,TaxBracket/TaxBracket_M6.java,32,,,sfl.ochiai,line,21,True,7,False,False,False,True,,,,,,,,,1,7,1,3,5,10,[32],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,159,167,326,0.2021,SFL Ochiai
evaluated,TaxBracket_M6,TaxBracket,RVR,data-flow,statement,TaxBracket/TaxBracket_M6.java,TaxBracket/TaxBracket_M6.java,32,,,sfl.tarantula,line,21,True,15,False,False,False,False,,,,,,,,,1,15,1,3,5,10,[32],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,159,167,326,0.2021,SFL Tarantula
evaluated,TaxBracket_M6,TaxBracket,RVR,data-flow,statement,TaxBracket/TaxBracket_M6.java,TaxBracket/TaxBracket_M6.java,32,,,sfl.dstar,line,21,True,7,False,False,False,True,,,,,,,,,1,7,1,3,5,10,[32],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,159,167,326,0.2021,SFL DStar (e=2)
evaluated,TaxBracket_M6,TaxBracket,RVR,data-flow,statement,TaxBracket/TaxBracket_M6.java,TaxBracket/TaxBracket_M6.java,32,,,sfl.barinel,line,21,True,15,False,False,False,False,,,,,,,,,1,15,1,3,5,10,[32],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,159,167,326,0.2021,SFL Barinel
evaluated,TaxBracket_M6,TaxBracket,RVR,data-flow,statement,TaxBracket/TaxBracket_M6.java,TaxBracket/TaxBracket_M6.java,32,,,sfl.op2,line,21,True,7,False,False,False,True,,,,,,,,,1,7,1,3,5,10,[32],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6347,21,159,167,326,0.2021,SFL Op2
evaluated,TicketPrice_M1,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M1.java,TicketPrice/TicketPrice_M1.java,3,,,sfl.ochiai,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,1,205,206,0.0667,SFL Ochiai
evaluated,TicketPrice_M1,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M1.java,TicketPrice/TicketPrice_M1.java,3,,,sfl.tarantula,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,1,205,206,0.0667,SFL Tarantula
evaluated,TicketPrice_M1,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M1.java,TicketPrice/TicketPrice_M1.java,3,,,sfl.dstar,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,1,205,206,0.0667,SFL DStar (e=2)
evaluated,TicketPrice_M1,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M1.java,TicketPrice/TicketPrice_M1.java,3,,,sfl.barinel,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,1,205,206,0.0667,SFL Barinel
evaluated,TicketPrice_M1,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M1.java,TicketPrice/TicketPrice_M1.java,3,,,sfl.op2,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,1,205,206,0.0667,SFL Op2
evaluated,TicketPrice_M2,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M2.java,TicketPrice/TicketPrice_M2.java,6,,,sfl.ochiai,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.628,18,1,203,204,0.0647,SFL Ochiai
evaluated,TicketPrice_M2,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M2.java,TicketPrice/TicketPrice_M2.java,6,,,sfl.tarantula,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.628,18,1,203,204,0.0647,SFL Tarantula
evaluated,TicketPrice_M2,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M2.java,TicketPrice/TicketPrice_M2.java,6,,,sfl.dstar,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.628,18,1,203,204,0.0647,SFL DStar (e=2)
evaluated,TicketPrice_M2,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M2.java,TicketPrice/TicketPrice_M2.java,6,,,sfl.barinel,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.628,18,1,203,204,0.0647,SFL Barinel
evaluated,TicketPrice_M2,TicketPrice,BOR,control-flow,condition,TicketPrice/TicketPrice_M2.java,TicketPrice/TicketPrice_M2.java,6,,,sfl.op2,line,18,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.628,18,1,203,204,0.0647,SFL Op2
no_metrics,TicketPrice_M3,TicketPrice,ROR,control-flow,condition,TicketPrice/TicketPrice_M3.java,TicketPrice/TicketPrice_M3.java,16,,,sfl.ochiai,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
no_metrics,TicketPrice_M3,TicketPrice,ROR,control-flow,condition,TicketPrice/TicketPrice_M3.java,TicketPrice/TicketPrice_M3.java,16,,,sfl.tarantula,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
no_metrics,TicketPrice_M3,TicketPrice,ROR,control-flow,condition,TicketPrice/TicketPrice_M3.java,TicketPrice/TicketPrice_M3.java,16,,,sfl.dstar,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
no_metrics,TicketPrice_M3,TicketPrice,ROR,control-flow,condition,TicketPrice/TicketPrice_M3.java,TicketPrice/TicketPrice_M3.java,16,,,sfl.barinel,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
no_metrics,TicketPrice_M3,TicketPrice,ROR,control-flow,condition,TicketPrice/TicketPrice_M3.java,TicketPrice/TicketPrice_M3.java,16,,,sfl.op2,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,,,,,,,
evaluated,TicketPrice_M4,TicketPrice,CR,data-flow,statement,TicketPrice/TicketPrice_M4.java,TicketPrice/TicketPrice_M4.java,13,,,sfl.ochiai,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.07,SFL Ochiai
evaluated,TicketPrice_M4,TicketPrice,CR,data-flow,statement,TicketPrice/TicketPrice_M4.java,TicketPrice/TicketPrice_M4.java,13,,,sfl.tarantula,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.07,SFL Tarantula
evaluated,TicketPrice_M4,TicketPrice,CR,data-flow,statement,TicketPrice/TicketPrice_M4.java,TicketPrice/TicketPrice_M4.java,13,,,sfl.dstar,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.07,SFL DStar (e=2)
evaluated,TicketPrice_M4,TicketPrice,CR,data-flow,statement,TicketPrice/TicketPrice_M4.java,TicketPrice/TicketPrice_M4.java,13,,,sfl.barinel,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.07,SFL Barinel
evaluated,TicketPrice_M4,TicketPrice,CR,data-flow,statement,TicketPrice/TicketPrice_M4.java,TicketPrice/TicketPrice_M4.java,13,,,sfl.op2,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.07,SFL Op2
evaluated,TicketPrice_M5,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M5.java,TicketPrice/TicketPrice_M5.java,19,,,sfl.ochiai,line,18,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[19],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0714,SFL Ochiai
evaluated,TicketPrice_M5,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M5.java,TicketPrice/TicketPrice_M5.java,19,,,sfl.tarantula,line,18,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[19],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0714,SFL Tarantula
evaluated,TicketPrice_M5,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M5.java,TicketPrice/TicketPrice_M5.java,19,,,sfl.dstar,line,18,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[19],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0714,SFL DStar (e=2)
evaluated,TicketPrice_M5,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M5.java,TicketPrice/TicketPrice_M5.java,19,,,sfl.barinel,line,18,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[19],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0714,SFL Barinel
evaluated,TicketPrice_M5,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M5.java,TicketPrice/TicketPrice_M5.java,19,,,sfl.op2,line,18,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[19],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0714,SFL Op2
evaluated,TicketPrice_M6,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M6.java,TicketPrice/TicketPrice_M6.java,25,,,sfl.ochiai,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[25],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0732,SFL Ochiai
evaluated,TicketPrice_M6,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M6.java,TicketPrice/TicketPrice_M6.java,25,,,sfl.tarantula,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[25],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0732,SFL Tarantula
evaluated,TicketPrice_M6,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M6.java,TicketPrice/TicketPrice_M6.java,25,,,sfl.dstar,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[25],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0732,SFL DStar (e=2)
evaluated,TicketPrice_M6,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M6.java,TicketPrice/TicketPrice_M6.java,25,,,sfl.barinel,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[25],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0732,SFL Barinel
evaluated,TicketPrice_M6,TicketPrice,AOR,data-flow,statement,TicketPrice/TicketPrice_M6.java,TicketPrice/TicketPrice_M6.java,25,,,sfl.op2,line,18,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[25],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,SFL,0.6281,18,100,106,206,0.0732,SFL Op2
evaluated,GappedSwapFive_M1,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M1.java,GappedSwapFive/GappedSwapFive_M1.java,3,,,sfl.ochiai,line,41,True,10,False,False,False,True,,,,,,,,,1,10,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6406,41,48,54,102,0.0184,SFL Ochiai
evaluated,GappedSwapFive_M1,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M1.java,GappedSwapFive/GappedSwapFive_M1.java,3,,,sfl.tarantula,line,41,True,31,False,False,False,False,,,,,,,,,1,31,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6406,41,48,54,102,0.0184,SFL Tarantula
evaluated,GappedSwapFive_M1,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M1.java,GappedSwapFive/GappedSwapFive_M1.java,3,,,sfl.dstar,line,41,True,10,False,False,False,True,,,,,,,,,1,10,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6406,41,48,54,102,0.0184,SFL DStar (e=2)
evaluated,GappedSwapFive_M1,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M1.java,GappedSwapFive/GappedSwapFive_M1.java,3,,,sfl.barinel,line,41,True,31,False,False,False,False,,,,,,,,,1,31,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6406,41,48,54,102,0.0184,SFL Barinel
evaluated,GappedSwapFive_M1,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M1.java,GappedSwapFive/GappedSwapFive_M1.java,3,,,sfl.op2,line,41,True,10,False,False,False,True,,,,,,,,,1,10,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6406,41,48,54,102,0.0184,SFL Op2
evaluated,GappedSwapFive_M2,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M2.java,GappedSwapFive/GappedSwapFive_M2.java,18,,,sfl.ochiai,line,35,True,7,False,False,False,True,,,,,,,,,1,7,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6688,35,60,6,66,0.01,SFL Ochiai
evaluated,GappedSwapFive_M2,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M2.java,GappedSwapFive/GappedSwapFive_M2.java,18,,,sfl.tarantula,line,35,True,28,False,False,False,False,,,,,,,,,1,28,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6688,35,60,6,66,0.01,SFL Tarantula
evaluated,GappedSwapFive_M2,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M2.java,GappedSwapFive/GappedSwapFive_M2.java,18,,,sfl.dstar,line,35,True,7,False,False,False,True,,,,,,,,,1,7,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6688,35,60,6,66,0.01,SFL DStar (e=2)
evaluated,GappedSwapFive_M2,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M2.java,GappedSwapFive/GappedSwapFive_M2.java,18,,,sfl.barinel,line,35,True,28,False,False,False,False,,,,,,,,,1,28,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6688,35,60,6,66,0.01,SFL Barinel
evaluated,GappedSwapFive_M2,GappedSwapFive,ROR,control-flow,condition,GappedSwapFive/GappedSwapFive_M2.java,GappedSwapFive/GappedSwapFive_M2.java,18,,,sfl.op2,line,35,True,7,False,False,False,True,,,,,,,,,1,7,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6688,35,60,6,66,0.01,SFL Op2
no_metrics,GappedSwapFive_M3,GappedSwapFive,BOR,control-flow,condition,GappedSwapFive/GappedSwapFive_M3.java,GappedSwapFive/GappedSwapFive_M3.java,48,,,sfl.ochiai,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,GappedSwapFive_M3,GappedSwapFive,BOR,control-flow,condition,GappedSwapFive/GappedSwapFive_M3.java,GappedSwapFive/GappedSwapFive_M3.java,48,,,sfl.tarantula,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,GappedSwapFive_M3,GappedSwapFive,BOR,control-flow,condition,GappedSwapFive/GappedSwapFive_M3.java,GappedSwapFive/GappedSwapFive_M3.java,48,,,sfl.dstar,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,GappedSwapFive_M3,GappedSwapFive,BOR,control-flow,condition,GappedSwapFive/GappedSwapFive_M3.java,GappedSwapFive/GappedSwapFive_M3.java,48,,,sfl.barinel,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,GappedSwapFive_M3,GappedSwapFive,BOR,control-flow,condition,GappedSwapFive/GappedSwapFive_M3.java,GappedSwapFive/GappedSwapFive_M3.java,48,,,sfl.op2,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,GappedSwapFive_M4,GappedSwapFive,SUR,data-flow,statement,GappedSwapFive/GappedSwapFive_M4.java,GappedSwapFive/GappedSwapFive_M4.java,5,,,sfl.ochiai,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,GappedSwapFive_M4,GappedSwapFive,SUR,data-flow,statement,GappedSwapFive/GappedSwapFive_M4.java,GappedSwapFive/GappedSwapFive_M4.java,5,,,sfl.tarantula,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,GappedSwapFive_M4,GappedSwapFive,SUR,data-flow,statement,GappedSwapFive/GappedSwapFive_M4.java,GappedSwapFive/GappedSwapFive_M4.java,5,,,sfl.dstar,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,GappedSwapFive_M4,GappedSwapFive,SUR,data-flow,statement,GappedSwapFive/GappedSwapFive_M4.java,GappedSwapFive/GappedSwapFive_M4.java,5,,,sfl.barinel,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,GappedSwapFive_M4,GappedSwapFive,SUR,data-flow,statement,GappedSwapFive/GappedSwapFive_M4.java,GappedSwapFive/GappedSwapFive_M4.java,5,,,sfl.op2,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
