cct_hit,cct_lines,cct_strategy,cct_top_r,dataset_id,experiment_id,fault_category,fault_kind,inspection_budget_lines,mutant_id,operator,primary_line,sfl_budget_hit,sfl_budget_lines,sfl_strategy,subject
True,"[53, 54, 55, 57]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,4,BubbleSortFive_M6,SUR,54,True,"[47, 53, 54, 55]",sfl.ochiai,BubbleSort
True,"[20, 21, 22, 53, 54, 55, 57]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,7,BubbleSortFive_M6,SUR,54,True,"[36, 47, 48, 49, 53, 54, 55]",sfl.ochiai,BubbleSort
True,"[20, 21, 22, 47, 48, 49, 53, 54, 55, 57]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,10,BubbleSortFive_M6,SUR,54,True,"[20, 36, 37, 38, 47, 48, 49, 53, 54, 55]",sfl.ochiai,BubbleSort
False,"[4, 6, 7, 8]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,4,LoopBubbleSortFive_M1,ROR,10,True,"[3, 4, 5, 10]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5, 6, 7, 8, 11, 12, 13]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,8,LoopBubbleSortFive_M1,ROR,10,True,"[3, 4, 5, 10, 15, 20, 25, 27]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5, 6, 7, 8, 11, 12, 13, 16, 17, 18]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,11,LoopBubbleSortFive_M1,ROR,10,True,"[3, 4, 5, 10, 15, 16, 17, 18, 20, 25, 27]",sfl.ochiai,LoopBubbleSortFive
False,[4],aggregated.condition_node,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,1,LoopBubbleSortFive_M1,ROR,10,False,[3],sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,2,LoopBubbleSortFive_M1,ROR,10,False,"[3, 4]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,2,LoopBubbleSortFive_M1,ROR,10,False,"[3, 4]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,3,LoopBubbleSortFive_M1,ROR,10,False,"[3, 4, 5]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 11, 12, 13]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,6,LoopBubbleSortFive_M1,ROR,10,True,"[3, 4, 5, 10, 15, 20]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 11, 12, 13, 16, 17, 18]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,9,LoopBubbleSortFive_M1,ROR,10,True,"[3, 4, 5, 10, 15, 16, 20, 25, 27]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,3,LoopBubbleSortFive_M1,ROR,10,False,"[3, 4, 5]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 11, 12, 13]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,6,LoopBubbleSortFive_M1,ROR,10,True,"[3, 4, 5, 10, 15, 20]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 11, 12, 13, 25]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,7,LoopBubbleSortFive_M1,ROR,10,True,"[3, 4, 5, 10, 15, 20, 25]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 21, 22, 23, 25]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,5,LoopBubbleSortFive_M2,CR,20,False,"[3, 4, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5, 6, 7, 8, 21, 22, 23, 25]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,9,LoopBubbleSortFive_M2,CR,20,True,"[3, 4, 5, 10, 15, 20, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5, 6, 7, 8, 21, 22, 23, 25]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,9,LoopBubbleSortFive_M2,CR,20,True,"[3, 4, 5, 10, 15, 20, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,[4],aggregated.condition_node,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,1,LoopBubbleSortFive_M2,CR,20,False,[21],sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,2,LoopBubbleSortFive_M2,CR,20,False,"[21, 22]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,2,LoopBubbleSortFive_M2,CR,20,False,"[21, 22]",sfl.ochiai,LoopBubbleSortFive
False,"[21, 22, 23, 25]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,4,LoopBubbleSortFive_M2,CR,20,False,"[3, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 21, 22, 23, 25]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,7,LoopBubbleSortFive_M2,CR,20,False,"[3, 4, 5, 10, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 21, 22, 23, 25]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,7,LoopBubbleSortFive_M2,CR,20,False,"[3, 4, 5, 10, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,"[21, 22, 23, 25]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,4,LoopBubbleSortFive_M2,CR,20,False,"[3, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,"[21, 22, 23, 25]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,4,LoopBubbleSortFive_M2,CR,20,False,"[3, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,"[21, 22, 23, 25, 27]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,5,LoopBubbleSortFive_M2,CR,20,False,"[3, 4, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 6, 7, 8]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,4,LoopBubbleSortFive_M3,ROR,15,False,"[3, 4, 5, 10]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5, 6, 7, 8, 11, 12, 13]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,8,LoopBubbleSortFive_M3,ROR,15,True,"[3, 4, 5, 10, 15, 20, 25, 27]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5, 6, 7, 8, 11, 12, 13, 16, 17, 18]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,11,LoopBubbleSortFive_M3,ROR,15,True,"[3, 4, 5, 6, 7, 8, 10, 15, 20, 25, 27]",sfl.ochiai,LoopBubbleSortFive
False,[4],aggregated.condition_node,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,1,LoopBubbleSortFive_M3,ROR,15,False,[3],sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,2,LoopBubbleSortFive_M3,ROR,15,False,"[3, 4]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,2,LoopBubbleSortFive_M3,ROR,15,False,"[3, 4]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,3,LoopBubbleSortFive_M3,ROR,15,False,"[3, 4, 5]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 11, 12, 13]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,6,LoopBubbleSortFive_M3,ROR,15,True,"[3, 4, 5, 10, 15, 20]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 11, 12, 13, 16, 17, 18]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,9,LoopBubbleSortFive_M3,ROR,15,True,"[3, 4, 5, 6, 10, 15, 20, 25, 27]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,3,LoopBubbleSortFive_M3,ROR,15,False,"[3, 4, 5]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 11, 12, 13]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,6,LoopBubbleSortFive_M3,ROR,15,True,"[3, 4, 5, 10, 15, 20]",sfl.ochiai,LoopBubbleSortFive
False,"[6, 7, 8, 11, 12, 13, 16, 17, 18]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,9,LoopBubbleSortFive_M3,ROR,15,True,"[3, 4, 5, 6, 10, 15, 20, 25, 27]",sfl.ochiai,LoopBubbleSortFive
True,"[4, 11, 12, 13]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,4,LoopBubbleSortFive_M4,SUR,12,False,"[11, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[4, 6, 7, 8, 11, 12, 13, 20]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,8,LoopBubbleSortFive_M4,SUR,12,True,"[11, 12, 13, 16, 17, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[4, 6, 7, 8, 11, 12, 13, 15, 20, 25]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,10,LoopBubbleSortFive_M4,SUR,12,True,"[6, 11, 12, 13, 16, 17, 18, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,[4],aggregated.condition_node,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,1,LoopBubbleSortFive_M4,SUR,12,False,[21],sfl.ochiai,LoopBubbleSortFive
False,"[4, 20]",aggregated.condition_node,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,2,LoopBubbleSortFive_M4,SUR,12,False,"[21, 22]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 15, 20]",aggregated.condition_node,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,3,LoopBubbleSortFive_M4,SUR,12,False,"[21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[11, 12, 13]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,3,LoopBubbleSortFive_M4,SUR,12,False,"[21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[6, 7, 8, 11, 12, 13]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,6,LoopBubbleSortFive_M4,SUR,12,True,"[11, 12, 13, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[6, 7, 8, 11, 12, 13, 25]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,7,LoopBubbleSortFive_M4,SUR,12,True,"[11, 12, 13, 16, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,[25],aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,1,LoopBubbleSortFive_M4,SUR,12,False,[21],sfl.ochiai,LoopBubbleSortFive
True,"[11, 12, 13, 25]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,4,LoopBubbleSortFive_M4,SUR,12,False,"[11, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[11, 12, 13, 25, 27]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,5,LoopBubbleSortFive_M4,SUR,12,True,"[11, 12, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[4, 21, 22, 23, 25]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,5,LoopBubbleSortFive_M5,SUR,25,False,"[3, 4, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[4, 5, 16, 17, 18, 21, 22, 23, 25]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,9,LoopBubbleSortFive_M5,SUR,25,False,"[3, 4, 5, 10, 15, 20, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[4, 5, 6, 7, 8, 16, 17, 18, 21, 22, 23, 25]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,12,LoopBubbleSortFive_M5,SUR,25,True,"[3, 4, 5, 10, 11, 15, 20, 21, 22, 23, 25, 27]",sfl.ochiai,LoopBubbleSortFive
False,[4],aggregated.condition_node,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,1,LoopBubbleSortFive_M5,SUR,25,False,[21],sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,2,LoopBubbleSortFive_M5,SUR,25,False,"[21, 22]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,2,LoopBubbleSortFive_M5,SUR,25,False,"[21, 22]",sfl.ochiai,LoopBubbleSortFive
True,"[21, 22, 23, 25]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,4,LoopBubbleSortFive_M5,SUR,25,False,"[3, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[16, 17, 18, 21, 22, 23, 25]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,7,LoopBubbleSortFive_M5,SUR,25,False,"[3, 4, 5, 10, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[6, 7, 8, 16, 17, 18, 21, 22, 23, 25]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,10,LoopBubbleSortFive_M5,SUR,25,True,"[3, 4, 5, 10, 15, 20, 21, 22, 23, 25]",sfl.ochiai,LoopBubbleSortFive
True,"[21, 22, 23, 25]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,4,LoopBubbleSortFive_M5,SUR,25,False,"[3, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[16, 17, 18, 21, 22, 23, 25]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,7,LoopBubbleSortFive_M5,SUR,25,False,"[3, 4, 5, 10, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[6, 7, 8, 16, 17, 18, 21, 22, 23, 25]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,10,LoopBubbleSortFive_M5,SUR,25,True,"[3, 4, 5, 10, 15, 20, 21, 22, 23, 25]",sfl.ochiai,LoopBubbleSortFive
True,"[4, 16, 17, 18]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,4,LoopBubbleSortFive_M6,SUR,17,False,"[16, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[4, 5, 11, 12, 13, 16, 17, 18]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,8,LoopBubbleSortFive_M6,SUR,17,True,"[11, 12, 16, 17, 18, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[4, 5, 11, 12, 13, 16, 17, 18, 21, 22, 23, 25]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,12,LoopBubbleSortFive_M6,SUR,17,True,"[3, 4, 5, 11, 12, 13, 16, 17, 18, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,[4],aggregated.condition_node,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,1,LoopBubbleSortFive_M6,SUR,17,False,[21],sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,2,LoopBubbleSortFive_M6,SUR,17,False,"[21, 22]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 5]",aggregated.condition_node,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,2,LoopBubbleSortFive_M6,SUR,17,False,"[21, 22]",sfl.ochiai,LoopBubbleSortFive
True,"[16, 17, 18]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,3,LoopBubbleSortFive_M6,SUR,17,False,"[21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[11, 12, 13, 16, 17, 18]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,6,LoopBubbleSortFive_M6,SUR,17,True,"[16, 17, 18, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[11, 12, 13, 16, 17, 18, 21, 22, 23, 25]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,10,LoopBubbleSortFive_M6,SUR,17,True,"[3, 11, 12, 13, 16, 17, 18, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,[25],aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,1,LoopBubbleSortFive_M6,SUR,17,False,[21],sfl.ochiai,LoopBubbleSortFive
True,"[16, 17, 18, 25]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,4,LoopBubbleSortFive_M6,SUR,17,False,"[16, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
True,"[11, 12, 13, 16, 17, 18, 25]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,statement,data-flow,7,LoopBubbleSortFive_M6,SUR,17,True,"[11, 16, 17, 18, 21, 22, 23]",sfl.ochiai,LoopBubbleSortFive
False,"[4, 22, 23, 24, 60]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,5,LoopSelectionSortFive_M1,ROR,21,False,"[3, 4, 5, 6, 11]",sfl.ochiai,LoopSelectionSortFive
False,"[4, 5, 22, 23, 24, 38, 39, 40, 60]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,9,LoopSelectionSortFive_M1,ROR,21,True,"[3, 4, 5, 6, 11, 16, 21, 26, 27]",sfl.ochiai,LoopSelectionSortFive
False,"[4, 5, 6, 22, 23, 24, 28, 29, 30, 38, 39, 40, 60]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,13,LoopSelectionSortFive_M1,ROR,21,True,"[3, 4, 5, 6, 11, 16, 21, 26, 27, 32, 37, 42, 43]",sfl.ochiai,LoopSelectionSortFive
False,[4],aggregated.condition_node,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,1,LoopSelectionSortFive_M1,ROR,21,False,[3],sfl.ochiai,LoopSelectionSortFive
False,"[4, 5]",aggregated.condition_node,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,2,LoopSelectionSortFive_M1,ROR,21,False,"[3, 4]",sfl.ochiai,LoopSelectionSortFive
False,"[4, 5, 6]",aggregated.condition_node,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,3,LoopSelectionSortFive_M1,ROR,21,False,"[3, 4, 5]",sfl.ochiai,LoopSelectionSortFive
False,"[22, 23, 24, 60]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,4,LoopSelectionSortFive_M1,ROR,21,False,"[3, 4, 5, 6]",sfl.ochiai,LoopSelectionSortFive
False,"[22, 23, 24, 38, 39, 40, 60]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,7,LoopSelectionSortFive_M1,ROR,21,True,"[3, 4, 5, 6, 11, 16, 21]",sfl.ochiai,LoopSelectionSortFive
False,"[22, 23, 24, 28, 29, 30, 38, 39, 40, 60]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,10,LoopSelectionSortFive_M1,ROR,21,True,"[3, 4, 5, 6, 11, 16, 21, 26, 27, 32]",sfl.ochiai,LoopSelectionSortFive
False,"[22, 23, 24, 60]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,4,LoopSelectionSortFive_M1,ROR,21,False,"[3, 4, 5, 6]",sfl.ochiai,LoopSelectionSortFive
False,"[22, 23, 24, 38, 39, 40, 60]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,7,LoopSelectionSortFive_M1,ROR,21,True,"[3, 4, 5, 6, 11, 16, 21]",sfl.ochiai,LoopSelectionSortFive
False,"[22, 23, 24, 28, 29, 30, 38, 39, 40, 60]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,10,LoopSelectionSortFive_M1,ROR,21,True,"[3, 4, 5, 6, 11, 16, 21, 26, 27, 32]",sfl.ochiai,LoopSelectionSortFive
True,"[4, 28, 29, 30]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,4,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5, 6]",sfl.ochiai,LoopSelectionSortFive
True,"[4, 5, 7, 8, 9, 28, 29, 30]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,8,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5, 6, 11, 16, 21, 26]",sfl.ochiai,LoopSelectionSortFive
True,"[4, 5, 6, 7, 8, 9, 12, 13, 14, 28, 29, 30]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,12,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5, 6, 11, 16, 21, 26, 27, 32, 37, 42]",sfl.ochiai,LoopSelectionSortFive
True,[4],aggregated.condition_node,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,1,LoopSelectionSortFive_M2,CR,4,False,[3],sfl.ochiai,LoopSelectionSortFive
True,"[4, 5]",aggregated.condition_node,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,2,LoopSelectionSortFive_M2,CR,4,True,"[3, 4]",sfl.ochiai,LoopSelectionSortFive
True,"[4, 5, 6]",aggregated.condition_node,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,3,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5]",sfl.ochiai,LoopSelectionSortFive
False,"[28, 29, 30]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,3,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5]",sfl.ochiai,LoopSelectionSortFive
False,"[7, 8, 9, 28, 29, 30]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,6,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5, 6, 11, 16]",sfl.ochiai,LoopSelectionSortFive
False,"[7, 8, 9, 12, 13, 14, 28, 29, 30]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,9,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5, 6, 11, 16, 21, 26, 27]",sfl.ochiai,LoopSelectionSortFive
False,"[28, 29, 30]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,3,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5]",sfl.ochiai,LoopSelectionSortFive
False,"[7, 8, 9, 28, 29, 30]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,6,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5, 6, 11, 16]",sfl.ochiai,LoopSelectionSortFive
False,"[7, 8, 9, 12, 13, 14, 28, 29, 30]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,9,LoopSelectionSortFive_M2,CR,4,True,"[3, 4, 5, 6, 11, 16, 21, 26, 27]",sfl.ochiai,LoopSelectionSortFive
False,"[4, 28, 29, 30]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,4,LoopSelectionSortFive_M3,ROR,32,False,"[3, 44, 45, 46]",sfl.ochiai,LoopSelectionSortFive
False,"[4, 5, 28, 29, 30, 60]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-060701-EX_CSC_dataset,condition,control-flow,6,LoopSelectionSortFive_M3,ROR,32,False,"[3, 4, 5, 44, 45, 46]",sfl.ochiai,LoopSelectionSortFive
