F_total,P_total,aggregated_report,condition_candidates,condition_node_best_rank,condition_node_folded_edge_partition_best_rank,condition_node_folded_edge_partition_hit,condition_node_folded_edge_partition_prediction_count,condition_node_folded_edge_partition_topk,condition_node_hit,condition_node_prediction_count,condition_node_topk,eval_report,fault_category,fault_kind,interval_folded_edge_partition_best_rank,interval_folded_edge_partition_hit,interval_folded_edge_partition_prediction_count,interval_folded_edge_partition_topk,interval_folded_seed_e_best_rank,interval_folded_seed_e_hit,interval_folded_seed_e_prediction_count,interval_folded_seed_e_topk,interval_folded_seed_s_best_rank,interval_folded_seed_s_hit,interval_folded_seed_s_prediction_count,interval_folded_seed_s_topk,mutant_id,operator,raw_report,reason,scoring_strategy,seed_e_candidates,seed_s_candidates,status,subject,unstable_segment_variants
384,0,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M6/cct_folded_localization_aggregated.json,12,,,False,26,"{""top1"": false, ""top2"": false, ""top3"": false}",False,12,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M6/cct_folded_localization_eval.json,statement,data-flow,5,True,14,"{""top1"": false, ""top2"": false, ""top3"": false}",5,True,13,"{""top1"": false, ""top2"": false, ""top3"": false}",1,True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",MedianOfSix_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M6/cct_folded_localization.json,,coverage_x_purity,13,1,evaluated,MedianOfSix,1
1,205,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M1/cct_folded_localization_aggregated.json,1,1,1,True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},TicketPrice_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,TicketPrice,1
1,203,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},TicketPrice_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,TicketPrice,1
0,206,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,TicketPrice_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,TicketPrice,1
100,106,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M4/cct_folded_localization_aggregated.json,8,,1,True,15,"{""top1"": true, ""top2"": true, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,,{},TicketPrice_M4,CR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M4/cct_folded_localization.json,,coverage_x_purity,7,0,evaluated,TicketPrice,1
100,106,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M5/cct_folded_localization_aggregated.json,7,,2,True,12,"{""top1"": false, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M5/cct_folded_localization_eval.json,statement,data-flow,2,True,5,"{""top1"": false, ""top2"": true, ""top3"": true}",2,True,5,"{""top1"": false, ""top2"": true, ""top3"": true}",,False,,{},TicketPrice_M5,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M5/cct_folded_localization.json,,coverage_x_purity,5,0,evaluated,TicketPrice,1
100,106,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M6/cct_folded_localization_aggregated.json,7,,1,True,12,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,,{},TicketPrice_M6,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TicketPrice_M6/cct_folded_localization.json,,coverage_x_purity,5,0,evaluated,TicketPrice,1
1,323,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M1/cct_folded_localization_aggregated.json,2,1,1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},TaxBracket_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,TaxBracket,0
1,323,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M2/cct_folded_localization_aggregated.json,3,1,1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},TaxBracket_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,TaxBracket,0
0,326,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,TaxBracket_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,TaxBracket,0
160,166,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M4/cct_folded_localization_aggregated.json,7,,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TaxBracket_M4,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M4/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,TaxBracket,0
161,165,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M5/cct_folded_localization_aggregated.json,8,,1,True,16,"{""top1"": true, ""top2"": true, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TaxBracket_M5,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M5/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,TaxBracket,0
159,167,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M6/cct_folded_localization_aggregated.json,8,,3,True,16,"{""top1"": false, ""top2"": false, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M6/cct_folded_localization_eval.json,statement,data-flow,3,True,8,"{""top1"": false, ""top2"": false, ""top3"": true}",,False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",1,True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",TaxBracket_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/TaxBracket_M6/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,TaxBracket,0
1,147,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M1/cct_folded_localization_aggregated.json,2,1,1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},GradePolicy_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,GradePolicy,1
1,140,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},GradePolicy_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,GradePolicy,1
40,108,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M3/cct_folded_localization_aggregated.json,9,1,1,True,12,"{""top1"": true, ""top2"": true, ""top3"": true}",True,9,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M3/cct_folded_localization_eval.json,condition,control-flow,,False,3,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,3,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",GradePolicy_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M3/cct_folded_localization.json,,coverage_x_purity,4,1,evaluated,GradePolicy,1
40,108,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M4/cct_folded_localization_aggregated.json,9,,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",GradePolicy_M4,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M4/cct_folded_localization.json,,coverage_x_purity,4,1,evaluated,GradePolicy,1
21,127,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M5/cct_folded_localization_aggregated.json,9,,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",GradePolicy_M5,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M5/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,GradePolicy,1
103,45,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M6/cct_folded_localization_aggregated.json,9,,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",GradePolicy_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/GradePolicy_M6/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,GradePolicy,1
1,107,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M1/cct_folded_localization_aggregated.json,2,1,1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},InventoryReorder_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,InventoryReorder,1
1,100,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},InventoryReorder_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,InventoryReorder,1
29,80,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M3/cct_folded_localization_aggregated.json,9,1,1,True,15,"{""top1"": true, ""top2"": true, ""top3"": true}",True,9,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M3/cct_folded_localization_eval.json,condition,control-flow,,False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,5,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",InventoryReorder_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M3/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,InventoryReorder,1
48,67,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M4/cct_folded_localization_aggregated.json,9,,1,True,15,"{""top1"": true, ""top2"": true, ""top3"": true}",False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",InventoryReorder_M4,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/InventoryReorder_M4/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,InventoryReorder,1
